file,vehicle_id,accel_time_lt_30_s,accel_time_30_50_s,accel_time_50_70_s,accel_time_gt_70_s,accel_total_time_s,accel_pct_lt_30,accel_pct_30_50,accel_pct_50_70,accel_pct_gt_70,motor0_time_above_0_8_s,motor0_time_above_0_9_s,motor0_time_above_1_0_s,motor1_time_above_0_8_s,motor1_time_above_0_9_s,motor1_time_above_1_0_s,motor2_time_above_0_8_s,motor2_time_above_0_9_s,motor2_time_above_1_0_s,motor3_time_above_0_8_s,motor3_time_above_0_9_s,motor3_time_above_1_0_s,peak_accel_events,accel_clipping_time_s,accel_clipping_events
20250911202652.ulg,EL-022,134.019936,55.980098,23.996724999999998,2.002255,215.999014,0.6204654989767685,0.25916830342568137,0.11109645620882325,0.009269741388726894,0.049549,0.0,0.0,0.14979800000000001,0.014858,0.0,0.013602999999999999,0.0,0.0,0.028504,0.0,0.0,0.0,0.0,0.0
20250911214354.ulg,EL-022,143.003174,60.999283,17.995572000000003,1.000621,222.99865,0.6412737207153496,0.2735410416161712,0.08069812081822021,0.004487116850258959,0.027227,0.023510999999999997,0.023510999999999997,0.172094,0.061907,0.04954000000000001,0.032202,0.021052,0.017336,0.032198,0.024776,0.024776,0.0,0.0,89.0
20250911190748.ulg,EL-022,144.99245,51.007301,15.998645,1.000625,212.999021,0.6807188564495796,0.23947199738537764,0.07511135461979423,0.004697791545248464,0.011162,0.003722,0.0,0.060739,0.003724,0.0,0.0,0.0,0.0,0.009916,0.00248,0.0,0.0,0.0,0.0
20250830040848.ulg,EL-023,18.00121,0.0,0.0,0.0,18.00121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250830031840.ulg,EL-026,4.000375,0.0,0.0,0.0,4.000375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250904202408.ulg,EL-026,48.999168999999995,13.997376,3.0040299999999998,0.0,66.000575,0.7424051835912036,0.21207960688221275,0.045515209526583666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250911191410.ulg,EL-022,157.013558,66.99108899999999,11.994852,3.000296,238.999795,0.6569610572260114,0.2802976839373439,0.05018770832000086,0.012553550516643749,0.007422,0.0,0.0,0.053218,0.0,0.0,0.0,0.0,0.0,0.180855,0.014859,0.0,0.0,0.0,0.0
20250911194200.ulg,EL-022,149.98817400000001,60.004437999999986,12.004437,2.003553,224.00060200000001,0.6695882629815433,0.26787623543976,0.05359109258108154,0.008944408997615104,0.0,0.0,0.0,0.02107,0.0,0.0,0.0,0.0,0.0,0.009904,0.002469,0.0,0.0,0.0,0.0
20250901183858.ulg,EL-027,4.000554,0.0,0.0,0.0,4.000554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014906,0.00372,0.0,0.0,0.0,0.0,0.15652200000000002,0.060888,0.034796,0.0,0.0,0.0
20250915214340.ulg,EL-026,120.99742100000002,107.00898000000001,47.00267300000001,8.991151,284.000225,0.42604691950508145,0.3767918845838943,0.1655022385985786,0.03165895731244579,0.016402,0.0,0.0,0.34359799999999996,0.087163,0.024027,0.010108,0.00632,0.0,0.11498799999999999,0.010091,0.0,0.0,0.0,0.0
20250901202856.ulg,EL-028,3.003401,0.0,0.0,0.0,3.003401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250911195704.ulg,EL-022,158.00285000000002,71.987784,10.008456999999998,0.0,239.999091,0.6583477018252542,0.2999502360615191,0.04170206211322691,0.0,0.091569,0.01116,0.007431,0.0,0.0,0.0,0.0,0.0,0.0,0.006196,0.0,0.0,0.0,0.0,0.0
20250911201928.ulg,EL-022,167.99179800000002,93.006318,14.005001,3.99596,278.99907700000006,0.6021231317550201,0.33335708132109687,0.0501973022656272,0.014322484658255695,0.035883,0.003711,0.003711,0.090424,0.003715,0.003715,0.002472,0.0,0.0,0.050773,0.0,0.0,1.0,0.0,0.0
20250915202840.ulg,EL-028,251.015087,51.991432,1.9939580000000001,0.0,305.000477,0.8229989981294357,0.17046344488176,0.006537556988804316,0.0,0.0,0.0,0.0,0.017311999999999998,0.0,0.0,0.0,0.0,0.0,0.018534000000000002,0.003705,0.003705,0.0,0.0,0.0
20250904204022.ulg,EL-027,63.996267,8.001793,3.0011360000000002,1.000377,75.999573,0.8420608757893943,0.10528734154861633,0.039488853443952907,0.013162929218036528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250915205726.ulg,EL-028,259.003978,44.998319,0.998156,0.0,305.000453,0.8491921092327034,0.14753525300501769,0.003272637762278996,0.0,0.0,0.0,0.0,0.058137999999999995,0.009876,0.0,0.007428000000000001,0.003713,0.003713,0.025951,0.003711,0.003711,0.0,0.0,0.0
20250915213134.ulg,EL-026,154.98918,154.990882,57.019687000000005,11.997219000000001,378.996968,0.40894569900622535,0.40895018980732323,0.1504489265465575,0.03165518463989401,0.044238999999999994,0.011394000000000001,0.003789,0.42426,0.170508,0.030330999999999997,0.011372,0.007578,0.003784,0.2689750000000001,0.063154,0.021468,0.0,0.0,0.0
20250915213542.ulg,EL-028,249.989091,67.006742,8.003402000000001,0.0,324.999235,0.7691990136530629,0.2061750760736406,0.024625910273296494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009878999999999999,0.002456,0.0,0.0,0.0,0.0
20250917213026.ulg,EL-026,526.002262,341.020136,117.98067900000001,40.997893999999995,1026.000971,0.5126722847906544,0.33237798563447946,0.11499080637809651,0.039958923196769566,0.657214,0.06456,0.003803,2.234065,0.5547500000000001,0.117734,0.823197,0.167055,0.010136,1.142605,0.22047799999999998,0.015251,2.0,0.0,0.0
20250915212340.ulg,EL-028,252.00344799999996,53.99535900000001,1.998542,0.0,307.997349,0.8182000553517751,0.17531111607067765,0.00648882857754727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004947999999999999,0.0,0.0,0.0,0.0,0.0
20250915203656.ulg,EL-028,214.985746,65.015224,0.0,0.0,280.00097,0.7678035758233267,0.2321964241766734,0.0,0.0,0.0,0.0,0.0,0.100232,0.016078000000000002,0.0,0.009881999999999998,0.00247,0.00247,0.01358,0.0,0.0,0.0,0.0,0.0
20250915204826.ulg,EL-028,215.008403,44.98811,0.0,0.0,259.99651300000005,0.8269664870466934,0.17303351295330638,0.0,0.0,0.003703,0.0,0.0,0.0,0.0,0.0,0.014870999999999999,0.0,0.0,0.009897,0.006177,0.0,0.0,0.0,0.0
20250915215816.ulg,EL-028,262.996719,60.005751999999994,2.998137,0.0,326.00060799999994,0.8067368972514309,0.18406638063693428,0.009196722111634836,0.0,0.0,0.0,0.0,0.003716,0.0,0.0,0.0,0.0,0.0,0.003701,0.0,0.0,0.0,0.0,0.0
20250915214746.ulg,EL-028,251.98373,52.016728,1.001065,0.0,305.00152299999996,0.8261720384917555,0.17054579756967314,0.0032821639385715467,0.0,0.030942,0.0,0.0,0.033384000000000004,0.0,0.0,0.0,0.0,0.0,0.027195999999999998,0.016091,0.004933,0.0,0.0,0.0
20250915231710.ulg,EL-028,216.010298,55.996964,2.995059,0.0,275.00232100000005,0.785485363230807,0.20362360505313695,0.010891031716055951,0.0,0.0,0.0,0.0,0.029649000000000002,0.003707,0.0,0.0,0.0,0.0,0.029682,0.011117,0.0,0.0,0.0,0.0
20250915223122.ulg,EL-028,186.99684,43.00068000000001,1.001822,0.0,230.99934199999998,0.8095124357540378,0.1861506601174648,0.004336904128497475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036688000000000005,0.010083,0.0,0.0,0.0,0.0
20250915222142.ulg,EL-028,286.991738,65.012002,7.9960580000000006,0.0,359.999798,0.7971997195398426,0.1805889957749365,0.022211284685220854,0.0,0.0,0.0,0.0,0.02274,0.0,0.0,0.0,0.0,0.0,0.015179,0.0,0.0,0.0,0.0,0.0
20250915232822.ulg,EL-028,245.98331599999997,56.021964,8.994077,0.0,310.99935700000003,0.790944773561059,0.1801353049099712,0.02891992152896959,0.0,0.009901,0.009901,0.003715,0.0,0.0,0.0,0.0,0.0,0.0,0.021031,0.00743,0.003715,0.0,0.0,0.0
20250915234252.ulg,EL-028,254.00721,57.988636,5.003157,0.0,316.99900299999996,0.8012870942688738,0.18293002643923145,0.01578287929189481,0.0,0.018941,0.0,0.0,0.061945,0.010157,0.0,0.021521,0.017723,0.017723,0.233983,0.039294,0.008911,0.0,0.0,0.0
20250916000024.ulg,EL-028,132.994437,26.999513999999998,3.004193,0.0,162.998144,0.815926081955878,0.16564307627944524,0.01843084176467678,0.0,0.011159,0.0,0.0,0.06806200000000001,0.003705,0.0,0.0,0.0,0.0,0.04208,0.007437,0.003723,0.0,0.0,0.0
20250916001328.ulg,EL-028,244.00857200000002,56.992855000000006,6.001015,0.0,307.002442,0.7948098732061553,0.18564300214914906,0.019547124644695824,0.0,0.006173,0.002457,0.0,0.021023,0.0,0.0,0.0,0.0,0.0,0.03832,0.0074199999999999995,0.0,0.0,0.0,0.0
20250916003730.ulg,EL-028,156.003303,22.993732000000005,1.000586,0.0,179.997621,0.8666964715050316,0.12774464391393264,0.005558884581035657,0.0,0.0,0.0,0.0,0.10366500000000001,0.040385000000000004,0.002534,0.0,0.0,0.0,0.06818,0.024048999999999997,0.011391,0.0,0.0,0.0
20250916004638.ulg,EL-028,281.994572,53.002429,1.001855,0.0,335.998856,0.8392724170465629,0.15774586149186176,0.0029817214615754524,0.0,0.07074,0.008844000000000001,0.00632,0.093568,0.007575,0.0,0.006309,0.0,0.0,0.20727,0.03666,0.007589,0.0,0.0,0.0
20250916003036.ulg,EL-028,250.006172,52.989242,4.003496999999999,0.0,306.998911,0.8143552404979051,0.1726040064031367,0.01304075309895806,0.0,0.0,0.0,0.0,0.044213999999999996,0.002522,0.0,0.0,0.0,0.0,0.074376,0.011325,0.003785,0.0,0.0,0.0
20250916011510.ulg,EL-028,272.015182,77.98695,5.997508999999999,0.0,355.999641,0.7640883604149477,0.21906468720287275,0.016846952382179505,0.0,0.002548,0.0,0.0,0.044298,0.002578,0.0,0.0,0.0,0.0,0.059474000000000006,0.008882000000000001,0.0,0.0,0.0,0.0
20250916010338.ulg,EL-028,234.00918000000001,65.993674,6.995701,0.0,306.998555,0.7622484737753896,0.21496411929365594,0.02278740693095445,0.0,0.0,0.0,0.0,0.010109,0.0,0.0,0.003792,0.0,0.0,0.012618,0.0,0.0,0.0,0.0,0.0
20250916012322.ulg,EL-028,159.99882799999997,42.00077800000001,1.00062,0.0,203.000226,0.7881706890316466,0.20690015389441,0.004929157073943357,0.0,0.0,0.0,0.0,0.024014,0.013888,0.0,0.017688,0.013888,0.010099,0.056820999999999997,0.008849,0.0,0.0,0.0,0.0
20250916013412.ulg,EL-028,151.008339,15.995742,1.993757,0.0,168.997838,0.8935518985751759,0.09465057180198956,0.011797529622834584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018962,0.0,0.0,0.0,0.0,0.0
20250920030422.ulg,EL-031,11.001244999999999,0.0,0.0,0.0,11.001244999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250916015418.ulg,EL-028,140.99912,25.000526999999998,1.001847,0.0,167.001494,0.8442985545985594,0.14970241523707564,0.0059990301643648766,0.0,0.0,0.0,0.0,0.003807,0.0,0.0,0.022680000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250916014140.ulg,EL-028,152.995653,27.004105,2.0012,0.0,182.000958,0.8406310311839128,0.14837342229813977,0.010995546517947449,0.0,0.0,0.0,0.0,0.056835,0.0,0.0,0.0,0.0,0.0,0.039099999999999996,0.003789,0.0,0.0,0.0,0.0
20250916014720.ulg,EL-028,169.00496500000003,22.994148,2.9993149999999997,0.0,194.99842800000002,0.8666991151333795,0.11791965830616849,0.015381226560452065,0.0,0.0,0.0,0.0,0.036647,0.021490000000000002,0.013963,0.031587000000000004,0.021490000000000002,0.007568,0.003789,0.0,0.0,0.0,0.0,0.0
20250920030616.ulg,EL-031,94.005546,12.997512,0.0,0.0,107.00305800000001,0.8785313967382127,0.12146860326178714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250916210402.ulg,EL-028,216.998761,103.000709,32.002613,1.9984130000000002,354.000496,0.6129899914038539,0.2909620471266232,0.09040273491594203,0.005645226553580874,0.032896,0.029096,0.017703999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.025300000000000003,0.021511,0.012641999999999999,0.0,0.0,0.0
20250922231904.ulg,EL-031,100.00666300000002,10.995460000000001,0.0,0.0,111.002123,0.9009436963651589,0.0990563036348413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250923213226.ulg,EL-031,235.990049,51.009885000000004,3.9967610000000002,0.0,290.996695,0.8109715782167217,0.17529369190945623,0.013734729873822108,0.0,0.0,0.0,0.0,0.034742,0.024783000000000003,0.017342,0.021063000000000002,0.014864,0.011143,0.021227000000000003,0.003711,0.0,0.0,0.0,0.0
20250924005606.ulg,EL-031,183.016006,38.98171000000001,3.004014,0.0,225.00173,0.8133982169825983,0.17325071233896738,0.01335107067843434,0.0,0.003705,0.0,0.0,0.0,0.0,0.0,0.00371,0.0,0.0,0.013582,0.003704,0.0,0.0,0.0,0.0
20250923233908.ulg,EL-031,32.001077,2.0016920000000002,0.0,0.0,34.002769,0.9411315002022336,0.058868499797766476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250922231712.ulg,EL-031,116.00946700000001,18.996568,2.9980810000000004,0.998116,139.002232,0.8345870805873105,0.13666376234879452,0.021568581718889236,0.0071805753450059715,0.0,0.0,0.0,0.0,0.0,0.0,0.030924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250924180802.ulg,EL-031,105.99757399999999,50.999311000000006,4.0038149999999995,1.998217,162.998917,0.65029618571024,0.3128812874259772,0.02456344541233976,0.012259081451443016,0.0,0.0,0.0,0.003695,0.0,0.0,0.024678,0.0,0.0,0.04444900000000001,0.003711,0.0,0.0,0.0,0.0
20250923234338.ulg,EL-031,194.99395499999997,45.99858600000001,6.005004,0.0,246.997545,0.7894570571541509,0.1862309441172786,0.024311998728570358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.049369,0.008646000000000001,0.0,0.0,0.0,0.0
20250924180008.ulg,EL-031,102.999129,58.998575,2.001914,0.0,163.999618,0.6280449323973425,0.3597482464867693,0.01220682111588821,0.0,0.0,0.0,0.0,0.013578,0.003706,0.0,0.007411,0.0,0.0,0.032072,0.0,0.0,0.0,0.0,0.0
20250924001916.ulg,EL-031,246.01133,66.99134099999999,3.999723,0.997016,317.99941,0.7736219699275542,0.21066498519604168,0.012577768619130457,0.003135276257273559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009902999999999999,0.0,0.0,0.0,0.0,0.0
20250924185600.ulg,EL-031,15.998791999999998,2.999059,0.0,0.0,18.997851,0.8421369343300986,0.1578630656699013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024689,0.009878,0.003703,0.0,0.0,0.0,0.0,0.0,0.0
20250924182852.ulg,EL-031,91.99484299999999,56.00818099999999,13.997752,1.998068,163.99884399999996,0.5609481186342997,0.3415157060497329,0.08535274797424794,0.012183427341719557,0.0061779999999999995,0.0061779999999999995,0.0061779999999999995,0.0,0.0,0.0,0.007432,0.0,0.0,0.045657,0.016045,0.003708,0.0,0.0,0.0
20250924183822.ulg,EL-031,86.006387,53.98956899999999,21.003814000000002,3.000368,164.000138,0.5244287477367855,0.32920441201092154,0.12807192881752333,0.018294911434769648,0.009864999999999999,0.006165,0.006165,0.0,0.0,0.0,0.023457000000000002,0.0,0.0,0.07034199999999999,0.013567,0.009864999999999999,0.0,0.0,0.0
20250924191354.ulg,EL-031,58.000733999999994,21.995268,7.002511999999999,0.0,86.998514,0.6666864907600605,0.2528234907552559,0.08049001848468354,0.0,0.0,0.0,0.0,0.0074129999999999995,0.003714,0.0,0.0074129999999999995,0.003714,0.0,0.07162000000000002,0.0,0.0,0.0,0.0,0.0
20250924193954.ulg,EL-031,119.00555899999999,41.997293,2.9955879999999997,1.002219,165.00065899999998,0.7212429315206553,0.254528031915315,0.018155006277884016,0.006074030286145706,0.0,0.0,0.0,0.0,0.0,0.0,0.003704,0.0,0.0,0.071647,0.0,0.0,0.0,0.0,0.0
20250924185912.ulg,EL-031,98.993695,50.007870000000004,11.994081999999999,3.002839,163.99848599999999,0.6036256639588734,0.3049288515992764,0.07313532150534609,0.01831016293650418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033291,0.0,0.0,0.0,0.0,0.0
20250924192104.ulg,EL-031,85.00502800000001,67.006927,11.987192,2.002174,166.00132100000002,0.5120744069259545,0.40365297454470256,0.07221142535365727,0.012061193175685632,0.003701,0.0,0.0,0.011122,0.0,0.0,0.043223,0.0,0.0,0.230911,0.04691100000000001,0.003704,0.0,0.0,0.0
20250924215414.ulg,EL-031,70.00374599999999,2.9993250000000002,0.0,0.0,73.00307099999999,0.958915084544868,0.04108491545513203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250924205954.ulg,EL-031,131.999842,26.006029,5.994267,0.99719,164.997328,0.8000119977700487,0.15761484937501533,0.03632947922647571,0.006043673628460213,0.0,0.0,0.0,0.0,0.0,0.0,0.012309,0.00369,0.0,0.018492,0.007407,0.007407,0.0,0.0,0.0
20250924195620.ulg,EL-031,101.989561,54.00670499999999,11.002840000000003,1.001058,168.000164,0.6070801276122563,0.32146816832869274,0.06549303130442183,0.005958672754628977,0.004944,0.0,0.0,0.003715,0.0,0.0,0.074105,0.014821,0.0,0.282683,0.039504000000000004,0.0,0.0,0.0,0.0
20250924212626.ulg,EL-031,125.007333,37.990346,1.001123,0.0,163.998802,0.7622454034755692,0.23165014339555967,0.006104453128871026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037018999999999996,0.007398,0.0,0.07280400000000001,0.020955,0.0,0.0,0.0,0.0
20250924214406.ulg,EL-031,130.01515600000002,29.986872999999996,4.998426,0.0,165.000455,0.7879684695414932,0.18173812308578177,0.030293407372725126,0.0,0.014786,0.011105,0.011105,0.0,0.0,0.0,0.0,0.0,0.0,0.085124,0.04317,0.01112,0.0,0.0,0.0
20250924215756.ulg,EL-031,143.00365600000003,23.99548,0.0,0.0,166.99913600000002,0.8563137476351974,0.14368625236480265,0.0,0.0,0.024697000000000004,0.018525000000000003,0.003699,0.006170999999999999,0.0,0.0,0.0,0.0,0.0,0.10368900000000002,0.03332,0.003694,0.0,0.0,0.0
20250924223858.ulg,EL-031,142.00572,21.994518000000003,2.999269,0.0,166.999507,0.8503361629684332,0.13170408940189268,0.01795974762967414,0.0,0.027155,0.01975,0.0073869999999999995,0.0,0.0,0.0,0.0073950000000000005,0.0,0.0,0.066657,0.022216,0.003696,0.0,0.0,0.0
20250924222330.ulg,EL-031,130.007619,32.991028,2.001905,0.0,165.00055199999997,0.7879223276780312,0.19994495533566461,0.012132716986304387,0.0,0.007431999999999999,0.007431999999999999,0.003707,0.00371,0.0,0.0,0.007435000000000001,0.0,0.0,0.014939999999999998,0.007431999999999999,0.003707,0.0,0.0,0.0
20250924232554.ulg,EL-031,135.014904,24.989504,2.996701,0.0,163.00110899999999,0.8283066589442653,0.15330879742664819,0.0183845436290866,0.0,0.014803,0.007403,0.003718,0.0,0.0,0.0,0.0073939999999999995,0.003694,0.0,0.060497999999999996,0.028392,0.007403,0.0,0.0,0.0
20250924230056.ulg,EL-031,138.00701800000002,23.994922,1.9980069999999999,0.0,163.99994700000002,0.8415064792673378,0.1463105472832866,0.012182973449375564,0.0,0.007398999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003694,0.0,0.0,0.0,0.0,0.0
20250924235056.ulg,EL-031,137.001188,26.999038999999996,1.000851,0.0,165.001078,0.8303048056449668,0.16362947034806644,0.006065724006966791,0.0,0.009875,0.007407,0.003709,0.0,0.0,0.0,0.0,0.0,0.0,0.019759,0.012334,0.007407,0.0,0.0,0.0
20251106045650.ulg,EL-031,101.998538,66.016919,32.999337999999995,36.985085,237.99988,0.428565501797732,0.2773821524615895,0.13865275058121876,0.15539959515945975,0.011106999999999999,0.011106999999999999,0.0,0.003706,0.0,0.0,17.030779,4.443371,0.690403,1.172355,0.17542599999999997,0.034570000000000004,16.0,0.0,9.0
20250916220734.ulg,EL-034,6.99966,0.0,0.0,0.0,6.99966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250924235848.ulg,EL-031,135.994282,26.00947,3.9973670000000006,0.0,166.00111900000002,0.8192371402026511,0.1566824980258115,0.024080361771537214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02468,0.011108,0.0,0.0,0.0,0.0
20250916220806.ulg,EL-034,9.998728,0.0,0.0,0.0,9.998728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250916221154.ulg,EL-034,2.002367,0.0,0.0,0.0,2.002367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250916221202.ulg,EL-034,1.998586,0.0,0.0,0.0,1.998586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250916220956.ulg,EL-034,5.999382,0.0,0.0,0.0,5.999382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250916221222.ulg,EL-034,1.998612,0.0,0.0,0.0,1.998612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250916221210.ulg,EL-034,1.001796,0.0,0.0,0.0,1.001796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250920040216.ulg,EL-034,91.002082,14.002414,1.996974,0.0,107.00147,0.8504750635668837,0.1308618844208402,0.018663052012276093,0.0,0.0,0.0,0.0,0.007492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250927040426.ulg,EL-034,7.000329000000001,0.0,0.0,0.0,7.000329000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250927041348.ulg,EL-034,4.001062,0.0,0.0,0.0,4.001062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250926201752.ulg,EL-034,66.00739,16.993876,2.001998,3.9990149999999995,89.002279,0.7416370765067712,0.19093753767810823,0.022493783558059227,0.0449316022570613,0.757246,0.542514,0.39914599999999995,1.081471,0.956725,0.909324,1.430633,1.0351240000000002,0.7045640000000001,1.600549,1.178874,0.874603,2.0,0.0,65.0
20251106065450.ulg,EL-031,1038.95399,478.008296,153.01982199999998,65.01771099999999,1734.9998190000001,0.5988208059864932,0.27550913306464153,0.08819587202504485,0.037474188923820276,0.018485,0.0,0.0,0.003697,0.003697,0.003697,0.577046,0.10849200000000002,0.0,1.970568,0.19847800000000002,0.003697,7.0,0.0,0.0
20250929200038.ulg,EL-034,90.998784,2.0007289999999998,1.000338,0.0,93.99985099999998,0.9680737047125747,0.021284384801843997,0.010641910485581517,0.0,0.016422000000000003,0.011377,0.011377,0.006322,0.003795,0.0,0.0,0.0,0.0,0.011377,0.007574000000000001,0.0,0.0,0.0,0.0
20250920035746.ulg,EL-034,91.00381200000001,13.996514,1.999318,1.000283,107.999927,0.84262845844331,0.12959743945012112,0.01851221621659059,0.009261885889978425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250930233202.ulg,EL-034,181.992974,36.010551,3.9984129999999998,0.0,222.001938,0.8197810147044753,0.16220827315480463,0.01801071214072014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_49_2025-10-23-16-17-24.ulg,EL-031,790.05645,499.934351,97.003811,18.006987999999996,1405.0016,0.562317117645987,0.35582475564440635,0.06904177973889851,0.012816346970708072,5.718758,3.8331540000000004,1.58906,0.0,0.0,0.0,6.578538,6.374637,6.330296000000001,2.286242,0.26059299999999996,0.061755000000000004,0.0,0.0,0.0
20250930234540.ulg,EL-034,158.985697,61.014831,2.999251,2.001168,225.00094700000002,0.7066001237763678,0.271175885317496,0.013329948340172985,0.008894042565963066,0.0,0.0,0.0,0.0,0.0,0.0,0.00378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250930221836.ulg,EL-034,151.97789899999998,59.019006,11.005044999999999,0.0,222.00195000000002,0.68457911743568,0.26584904321786357,0.04957183934645618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251106073316.ulg,EL-031,798.0051679999999,414.00277800000003,132.978317,93.012635,1437.9988979999998,0.5549414322291087,0.2879020133991786,0.09247456113140917,0.06468199324030359,3.049956,1.0499290000000001,0.33358399999999994,0.037006000000000004,0.0,0.0,15.128592000000001,5.953332,2.768352,2.202027,0.7145490000000001,0.2595430000000001,31.0,0.0,494.0
20251001171838.ulg,EL-034,194.999097,23.001264,10.000338000000001,0.0,228.000699,0.8552565753318151,0.10088242755782077,0.043860997110364126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003802,0.0,0.0,0.0,0.0,0.0
20251001173254.ulg,EL-034,178.011027,35.988612,5.0031110000000005,0.996882,219.99963200000002,0.8091423852927172,0.16358487363287952,0.022741451676610076,0.004531289397793174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003742,0.0,0.0,0.0,0.0,0.0
20251001164924.ulg,EL-034,192.990613,31.007129,2.0009569999999997,0.0,225.99869900000002,0.8539456813421744,0.1372004756540656,0.008853843003759944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251001174252.ulg,EL-034,181.987914,37.011627000000004,3.998736,0.0,222.998277,0.8160956059763637,0.16597270390568983,0.017931690117946517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
